COMPLETED,164,WAITING,5,REJECTED,171,Turnaround,185.8762886597938,Waiting,155.15463917525773,Processing,30.721649484536083,Ending Time,5020
COMPLETED,170,WAITING,3,REJECTED,138,Turnaround,162.4271844660194,Waiting,133.20388349514562,Processing,29.223300970873787,Ending Time,5006
COMPLETED,158,WAITING,7,REJECTED,112,Turnaround,215.2173913043478,Waiting,182.7173913043478,Processing,32.5,Ending Time,5000
COMPLETED,158,WAITING,1,REJECTED,125,Turnaround,186.45833333333334,Waiting,155.0,Processing,31.458333333333332,Ending Time,5007
COMPLETED,179,WAITING,6,REJECTED,112,Turnaround,178.70192307692307,Waiting,149.95192307692307,Processing,28.75,Ending Time,5047
COMPLETED,165,WAITING,2,REJECTED,132,Turnaround,187.08333333333334,Waiting,155.9375,Processing,31.145833333333332,Ending Time,5014
COMPLETED,166,WAITING,2,REJECTED,138,Turnaround,178.8421052631579,Waiting,147.26315789473685,Processing,31.57894736842105,Ending Time,5007
COMPLETED,169,WAITING,2,REJECTED,114,Turnaround,165.45454545454547,Waiting,135.40404040404042,Processing,30.050505050505052,Ending Time,5018
COMPLETED,168,WAITING,5,REJECTED,181,Turnaround,173.97058823529412,Waiting,144.90196078431373,Processing,29.068627450980394,Ending Time,5022
COMPLETED,172,WAITING,4,REJECTED,166,Turnaround,175.45,Waiting,145.65,Processing,29.8,Ending Time,5043
COMPLETED,171,WAITING,2,REJECTED,113,Turnaround,158.17307692307693,Waiting,128.9903846153846,Processing,29.182692307692307,Ending Time,5003
COMPLETED,171,WAITING,9,REJECTED,182,Turnaround,170.0,Waiting,141.61904761904762,Processing,28.38095238095238,Ending Time,5003
COMPLETED,179,WAITING,4,REJECTED,189,Turnaround,163.05825242718447,Waiting,133.6893203883495,Processing,29.368932038834952,Ending Time,5013
COMPLETED,168,WAITING,3,REJECTED,174,Turnaround,178.83177570093457,Waiting,150.60747663551402,Processing,28.22429906542056,Ending Time,5037
COMPLETED,173,WAITING,6,REJECTED,141,Turnaround,180.56701030927834,Waiting,149.58762886597938,Processing,30.97938144329897,Ending Time,5003
COMPLETED,169,WAITING,6,REJECTED,140,Turnaround,204.55445544554456,Waiting,174.85148514851485,Processing,29.702970297029704,Ending Time,5007
COMPLETED,154,WAITING,10,REJECTED,108,Turnaround,186.45833333333334,Waiting,155.26041666666666,Processing,31.197916666666668,Ending Time,5040
COMPLETED,164,WAITING,5,REJECTED,112,Turnaround,191.75257731958763,Waiting,160.56701030927834,Processing,31.185567010309278,Ending Time,5013
COMPLETED,168,WAITING,7,REJECTED,122,Turnaround,182.59803921568627,Waiting,152.94117647058823,Processing,29.65686274509804,Ending Time,5011
COMPLETED,163,WAITING,6,REJECTED,183,Turnaround,173.41836734693877,Waiting,142.75510204081633,Processing,30.663265306122447,Ending Time,5002
COMPLETED,157,WAITING,4,REJECTED,147,Turnaround,197.6595744680851,Waiting,165.69148936170214,Processing,31.96808510638298,Ending Time,5011
COMPLETED,162,WAITING,1,REJECTED,89,Turnaround,187.3,Waiting,157.0,Processing,30.3,Ending Time,5018
COMPLETED,164,WAITING,5,REJECTED,110,Turnaround,172.0408163265306,Waiting,141.83673469387756,Processing,30.20408163265306,Ending Time,5006
COMPLETED,162,WAITING,3,REJECTED,106,Turnaround,173.0612244897959,Waiting,142.60204081632654,Processing,30.459183673469386,Ending Time,5007
COMPLETED,160,WAITING,5,REJECTED,131,Turnaround,184.89795918367346,Waiting,154.33673469387756,Processing,30.56122448979592,Ending Time,5027
COMPLETED,158,WAITING,2,REJECTED,116,Turnaround,212.11111111111111,Waiting,178.5,Processing,33.611111111111114,Ending Time,5034
COMPLETED,168,WAITING,3,REJECTED,221,Turnaround,153.77358490566039,Waiting,125.4245283018868,Processing,28.349056603773583,Ending Time,5014
COMPLETED,158,WAITING,3,REJECTED,124,Turnaround,169.68085106382978,Waiting,137.5531914893617,Processing,32.12765957446808,Ending Time,5009
COMPLETED,156,WAITING,5,REJECTED,172,Turnaround,165.05263157894737,Waiting,133.52631578947367,Processing,31.526315789473685,Ending Time,5008
COMPLETED,161,WAITING,6,REJECTED,159,Turnaround,188.01075268817203,Waiting,155.86021505376345,Processing,32.1505376344086,Ending Time,5012
COMPLETED,167,WAITING,4,REJECTED,139,Turnaround,157.22772277227722,Waiting,127.57425742574257,Processing,29.653465346534652,Ending Time,5034
COMPLETED,170,WAITING,2,REJECTED,159,Turnaround,176.43564356435644,Waiting,146.58415841584159,Processing,29.85148514851485,Ending Time,5014
COMPLETED,164,WAITING,1,REJECTED,179,Turnaround,172.76699029126215,Waiting,143.39805825242718,Processing,29.368932038834952,Ending Time,5000
COMPLETED,161,WAITING,5,REJECTED,146,Turnaround,177.63736263736263,Waiting,144.67032967032966,Processing,32.967032967032964,Ending Time,5050
COMPLETED,160,WAITING,7,REJECTED,135,Turnaround,206.57608695652175,Waiting,173.80434782608697,Processing,32.77173913043478,Ending Time,5025
COMPLETED,179,WAITING,5,REJECTED,180,Turnaround,159.86363636363637,Waiting,132.63636363636363,Processing,27.227272727272727,Ending Time,5009
COMPLETED,166,WAITING,6,REJECTED,129,Turnaround,192.9255319148936,Waiting,160.69148936170214,Processing,32.234042553191486,Ending Time,5005
COMPLETED,160,WAITING,4,REJECTED,108,Turnaround,172.05,Waiting,141.85,Processing,30.2,Ending Time,5010
COMPLETED,160,WAITING,4,REJECTED,160,Turnaround,179.59183673469389,Waiting,148.9795918367347,Processing,30.612244897959183,Ending Time,5003
COMPLETED,176,WAITING,4,REJECTED,268,Turnaround,171.42156862745097,Waiting,142.00980392156862,Processing,29.41176470588235,Ending Time,5019
COMPLETED,159,WAITING,4,REJECTED,158,Turnaround,160.8762886597938,Waiting,129.94845360824743,Processing,30.927835051546392,Ending Time,5038
COMPLETED,160,WAITING,6,REJECTED,138,Turnaround,173.95833333333334,Waiting,142.76041666666666,Processing,31.197916666666668,Ending Time,5035
COMPLETED,162,WAITING,3,REJECTED,119,Turnaround,188.4848484848485,Waiting,158.3838383838384,Processing,30.1010101010101,Ending Time,5006
COMPLETED,164,WAITING,2,REJECTED,183,Turnaround,180.0,Waiting,149.4387755102041,Processing,30.56122448979592,Ending Time,5033
COMPLETED,162,WAITING,5,REJECTED,197,Turnaround,155.95959595959596,Waiting,125.8080808080808,Processing,30.151515151515152,Ending Time,5004
COMPLETED,156,WAITING,2,REJECTED,132,Turnaround,178.27956989247312,Waiting,145.69892473118279,Processing,32.58064516129032,Ending Time,5014
COMPLETED,159,WAITING,4,REJECTED,128,Turnaround,164.1578947368421,Waiting,132.73684210526315,Processing,31.42105263157895,Ending Time,5002
COMPLETED,155,WAITING,5,REJECTED,159,Turnaround,181.68421052631578,Waiting,149.94736842105263,Processing,31.736842105263158,Ending Time,5030
COMPLETED,164,WAITING,6,REJECTED,138,Turnaround,203.77551020408163,Waiting,173.21428571428572,Processing,30.56122448979592,Ending Time,5012
COMPLETED,155,WAITING,1,REJECTED,102,Turnaround,196.91489361702128,Waiting,165.0,Processing,31.914893617021278,Ending Time,5021
COMPLETED,163,WAITING,7,REJECTED,121,Turnaround,176.25,Waiting,147.45192307692307,Processing,28.798076923076923,Ending Time,5008
COMPLETED,158,WAITING,5,REJECTED,170,Turnaround,190.63725490196077,Waiting,160.88235294117646,Processing,29.754901960784313,Ending Time,5016
COMPLETED,171,WAITING,6,REJECTED,154,Turnaround,176.39175257731958,Waiting,145.46391752577318,Processing,30.927835051546392,Ending Time,5029
COMPLETED,171,WAITING,5,REJECTED,135,Turnaround,170.0,Waiting,141.66666666666666,Processing,28.333333333333332,Ending Time,5001
COMPLETED,169,WAITING,1,REJECTED,194,Turnaround,155.0,Waiting,125.67961165048544,Processing,29.320388349514563,Ending Time,5008
COMPLETED,168,WAITING,2,REJECTED,87,Turnaround,188.75,Waiting,160.0,Processing,28.75,Ending Time,5029
COMPLETED,173,WAITING,1,REJECTED,96,Turnaround,186.58415841584159,Waiting,156.68316831683168,Processing,29.900990099009903,Ending Time,5028
COMPLETED,167,WAITING,6,REJECTED,131,Turnaround,171.70212765957447,Waiting,139.7872340425532,Processing,31.914893617021278,Ending Time,5047
COMPLETED,170,WAITING,5,REJECTED,190,Turnaround,190.19230769230768,Waiting,161.05769230769232,Processing,29.134615384615383,Ending Time,5014
COMPLETED,166,WAITING,7,REJECTED,156,Turnaround,187.11340206185568,Waiting,156.23711340206185,Processing,30.876288659793815,Ending Time,5041
COMPLETED,166,WAITING,5,REJECTED,140,Turnaround,156.875,Waiting,127.78846153846153,Processing,29.08653846153846,Ending Time,5001
COMPLETED,165,WAITING,4,REJECTED,154,Turnaround,165.46391752577318,Waiting,134.7422680412371,Processing,30.721649484536083,Ending Time,5014
COMPLETED,173,WAITING,6,REJECTED,169,Turnaround,171.42156862745097,Waiting,142.1078431372549,Processing,29.313725490196077,Ending Time,5010
COMPLETED,163,WAITING,4,REJECTED,195,Turnaround,167.19387755102042,Waiting,136.83673469387756,Processing,30.357142857142858,Ending Time,5033
COMPLETED,165,WAITING,2,REJECTED,118,Turnaround,174.0,Waiting,143.95,Processing,30.05,Ending Time,5006
COMPLETED,170,WAITING,8,REJECTED,156,Turnaround,157.4271844660194,Waiting,127.86407766990291,Processing,29.563106796116504,Ending Time,5035
COMPLETED,160,WAITING,4,REJECTED,153,Turnaround,202.816091954023,Waiting,168.33333333333334,Processing,34.48275862068966,Ending Time,5030
COMPLETED,168,WAITING,4,REJECTED,170,Turnaround,157.72277227722773,Waiting,128.26732673267327,Processing,29.455445544554454,Ending Time,5004
COMPLETED,169,WAITING,5,REJECTED,138,Turnaround,171.91919191919192,Waiting,141.6161616161616,Processing,30.303030303030305,Ending Time,5038
COMPLETED,159,WAITING,3,REJECTED,163,Turnaround,175.2173913043478,Waiting,142.77173913043478,Processing,32.44565217391305,Ending Time,5014
COMPLETED,174,WAITING,2,REJECTED,180,Turnaround,188.7864077669903,Waiting,159.41747572815535,Processing,29.368932038834952,Ending Time,5014
COMPLETED,163,WAITING,7,REJECTED,129,Turnaround,187.57731958762886,Waiting,156.340206185567,Processing,31.237113402061855,Ending Time,5013
COMPLETED,172,WAITING,3,REJECTED,150,Turnaround,164.36274509803923,Waiting,134.95098039215685,Processing,29.41176470588235,Ending Time,5050
COMPLETED,165,WAITING,5,REJECTED,161,Turnaround,191.23711340206185,Waiting,160.46391752577318,Processing,30.77319587628866,Ending Time,5021
COMPLETED,159,WAITING,4,REJECTED,196,Turnaround,196.03092783505156,Waiting,165.30927835051546,Processing,30.721649484536083,Ending Time,5005
COMPLETED,167,WAITING,5,REJECTED,183,Turnaround,166.6,Waiting,136.5,Processing,30.1,Ending Time,5000
COMPLETED,169,WAITING,2,REJECTED,130,Turnaround,184.8148148148148,Waiting,156.94444444444446,Processing,27.87037037037037,Ending Time,5005
COMPLETED,165,WAITING,5,REJECTED,129,Turnaround,189.48979591836735,Waiting,158.72448979591837,Processing,30.76530612244898,Ending Time,5047
COMPLETED,160,WAITING,4,REJECTED,116,Turnaround,196.41304347826087,Waiting,163.8586956521739,Processing,32.55434782608695,Ending Time,5008
COMPLETED,160,WAITING,5,REJECTED,157,Turnaround,170.68421052631578,Waiting,139.1578947368421,Processing,31.526315789473685,Ending Time,5012
COMPLETED,168,WAITING,8,REJECTED,225,Turnaround,179.23469387755102,Waiting,148.62244897959184,Processing,30.612244897959183,Ending Time,5009
COMPLETED,172,WAITING,5,REJECTED,182,Turnaround,167.77227722772278,Waiting,137.97029702970298,Processing,29.801980198019802,Ending Time,5001
COMPLETED,156,WAITING,4,REJECTED,101,Turnaround,215.05154639175257,Waiting,183.96907216494844,Processing,31.082474226804123,Ending Time,5016
COMPLETED,174,WAITING,6,REJECTED,181,Turnaround,159.39252336448598,Waiting,131.4018691588785,Processing,27.990654205607477,Ending Time,5019
COMPLETED,156,WAITING,8,REJECTED,174,Turnaround,176.84782608695653,Waiting,144.45652173913044,Processing,32.391304347826086,Ending Time,5007
COMPLETED,157,WAITING,3,REJECTED,131,Turnaround,176.19565217391303,Waiting,143.47826086956522,Processing,32.71739130434783,Ending Time,5019
COMPLETED,174,WAITING,5,REJECTED,163,Turnaround,179.3939393939394,Waiting,148.78787878787878,Processing,30.606060606060606,Ending Time,5001
COMPLETED,178,WAITING,3,REJECTED,120,Turnaround,157.19626168224298,Waiting,129.39252336448598,Processing,27.80373831775701,Ending Time,5038
COMPLETED,168,WAITING,6,REJECTED,122,Turnaround,191.75,Waiting,161.6,Processing,30.15,Ending Time,5009
COMPLETED,168,WAITING,3,REJECTED,109,Turnaround,158.23232323232324,Waiting,127.92929292929293,Processing,30.303030303030305,Ending Time,5006
COMPLETED,171,WAITING,2,REJECTED,161,Turnaround,185.46391752577318,Waiting,154.17525773195877,Processing,31.288659793814432,Ending Time,5048
COMPLETED,168,WAITING,3,REJECTED,129,Turnaround,147.33333333333334,Waiting,118.71428571428571,Processing,28.61904761904762,Ending Time,5001
COMPLETED,158,WAITING,8,REJECTED,169,Turnaround,198.82022471910113,Waiting,164.8876404494382,Processing,33.93258426966292,Ending Time,5011
COMPLETED,164,WAITING,6,REJECTED,153,Turnaround,169.5,Waiting,139.6,Processing,29.9,Ending Time,5013
COMPLETED,157,WAITING,5,REJECTED,103,Turnaround,190.05263157894737,Waiting,158.47368421052633,Processing,31.57894736842105,Ending Time,5031
COMPLETED,164,WAITING,5,REJECTED,139,Turnaround,205.37234042553192,Waiting,173.40425531914894,Processing,31.96808510638298,Ending Time,5005
COMPLETED,163,WAITING,6,REJECTED,159,Turnaround,167.22772277227722,Waiting,137.52475247524754,Processing,29.702970297029704,Ending Time,5033
COMPLETED,151,WAITING,2,REJECTED,110,Turnaround,177.01149425287358,Waiting,142.58620689655172,Processing,34.42528735632184,Ending Time,5011
COMPLETED,167,WAITING,7,REJECTED,153,Turnaround,194.4607843137255,Waiting,165.09803921568627,Processing,29.362745098039216,Ending Time,5007
COMPLETED,163,WAITING,5,REJECTED,159,Turnaround,188.35,Waiting,158.2,Processing,30.15,Ending Time,5001
COMPLETED,183,WAITING,3,REJECTED,175,Turnaround,153.2710280373832,Waiting,125.42056074766356,Processing,27.850467289719628,Ending Time,5016
COMPLETED,165,WAITING,4,REJECTED,114,Turnaround,155.5188679245283,Waiting,127.0754716981132,Processing,28.443396226415093,Ending Time,5017
COMPLETED,161,WAITING,3,REJECTED,126,Turnaround,193.73684210526315,Waiting,162.21052631578948,Processing,31.526315789473685,Ending Time,5010
COMPLETED,168,WAITING,8,REJECTED,135,Turnaround,190.15,Waiting,160.2,Processing,29.95,Ending Time,5027
COMPLETED,178,WAITING,3,REJECTED,149,Turnaround,159.9532710280374,Waiting,132.10280373831776,Processing,27.850467289719628,Ending Time,5008
COMPLETED,162,WAITING,3,REJECTED,152,Turnaround,183.73737373737373,Waiting,153.08080808080808,Processing,30.656565656565657,Ending Time,5031
COMPLETED,171,WAITING,2,REJECTED,146,Turnaround,171.92307692307693,Waiting,142.93269230769232,Processing,28.990384615384617,Ending Time,5019
COMPLETED,148,WAITING,7,REJECTED,88,Turnaround,178.98876404494382,Waiting,145.4494382022472,Processing,33.53932584269663,Ending Time,5034
COMPLETED,162,WAITING,1,REJECTED,118,Turnaround,171.9,Waiting,141.65,Processing,30.25,Ending Time,5009
COMPLETED,158,WAITING,3,REJECTED,121,Turnaround,168.77551020408163,Waiting,138.21428571428572,Processing,30.56122448979592,Ending Time,5046
COMPLETED,163,WAITING,5,REJECTED,100,Turnaround,175.0,Waiting,144.7979797979798,Processing,30.2020202020202,Ending Time,5013
COMPLETED,163,WAITING,2,REJECTED,107,Turnaround,191.78947368421052,Waiting,160.3684210526316,Processing,31.42105263157895,Ending Time,5035
COMPLETED,174,WAITING,3,REJECTED,126,Turnaround,182.1359223300971,Waiting,152.81553398058253,Processing,29.320388349514563,Ending Time,5043
COMPLETED,159,WAITING,7,REJECTED,181,Turnaround,214.54022988505747,Waiting,180.17241379310346,Processing,34.367816091954026,Ending Time,5048
COMPLETED,170,WAITING,4,REJECTED,138,Turnaround,184.1326530612245,Waiting,153.6734693877551,Processing,30.459183673469386,Ending Time,5012
COMPLETED,171,WAITING,3,REJECTED,210,Turnaround,184.89795918367346,Waiting,154.03061224489795,Processing,30.867346938775512,Ending Time,5014
COMPLETED,175,WAITING,8,REJECTED,141,Turnaround,161.89814814814815,Waiting,133.9351851851852,Processing,27.962962962962962,Ending Time,5011
COMPLETED,161,WAITING,5,REJECTED,116,Turnaround,183.31578947368422,Waiting,151.47368421052633,Processing,31.842105263157894,Ending Time,5007
COMPLETED,171,WAITING,3,REJECTED,143,Turnaround,177.0952380952381,Waiting,148.38095238095238,Processing,28.714285714285715,Ending Time,5000
COMPLETED,165,WAITING,1,REJECTED,141,Turnaround,200.10752688172042,Waiting,167.95698924731184,Processing,32.1505376344086,Ending Time,5037
COMPLETED,154,WAITING,3,REJECTED,157,Turnaround,185.10416666666666,Waiting,153.59375,Processing,31.510416666666668,Ending Time,5005
COMPLETED,176,WAITING,2,REJECTED,177,Turnaround,153.69158878504672,Waiting,125.88785046728972,Processing,27.80373831775701,Ending Time,5023
COMPLETED,153,WAITING,4,REJECTED,175,Turnaround,178.49462365591398,Waiting,146.23655913978496,Processing,32.25806451612903,Ending Time,5017
COMPLETED,162,WAITING,2,REJECTED,199,Turnaround,163.38541666666666,Waiting,132.08333333333334,Processing,31.302083333333332,Ending Time,5023
COMPLETED,157,WAITING,5,REJECTED,85,Turnaround,215.16666666666666,Waiting,182.0,Processing,33.166666666666664,Ending Time,5003
COMPLETED,176,WAITING,8,REJECTED,205,Turnaround,163.5096153846154,Waiting,134.85576923076923,Processing,28.653846153846153,Ending Time,5004
COMPLETED,152,WAITING,2,REJECTED,121,Turnaround,193.02197802197801,Waiting,160.3846153846154,Processing,32.637362637362635,Ending Time,5029
COMPLETED,170,WAITING,6,REJECTED,157,Turnaround,170.2020202020202,Waiting,140.05050505050505,Processing,30.151515151515152,Ending Time,5023
COMPLETED,167,WAITING,3,REJECTED,91,Turnaround,201.13861386138615,Waiting,171.73267326732673,Processing,29.405940594059405,Ending Time,5012
COMPLETED,173,WAITING,3,REJECTED,164,Turnaround,163.91509433962264,Waiting,135.61320754716982,Processing,28.30188679245283,Ending Time,5014
COMPLETED,168,WAITING,7,REJECTED,181,Turnaround,182.5257731958763,Waiting,151.8041237113402,Processing,30.721649484536083,Ending Time,5025
COMPLETED,168,WAITING,4,REJECTED,151,Turnaround,179.94949494949495,Waiting,149.74747474747474,Processing,30.2020202020202,Ending Time,5004
